2037,[912.62729697],[205.32153431],[[ 912.62729697   32.80572403 -205.32153431]],[[-0.98241779 -0.16198441 -0.09282427]],[[-0.17060126  0.98085306  0.09392818]],[[ 0.07583206  0.10811265 -0.99124223]]
2038,[912.72519382],[204.3271646],[[ 912.72519382   32.76516437 -204.3271646 ]],[[-0.98322834 -0.15738529 -0.0921516 ]],[[-0.16571199  0.98196688  0.09099777]],[[ 0.0761681   0.10474221 -0.99157828]]
2039,[912.78666775],[203.33031959],[[ 912.78666775   32.71495487 -203.33031959]],[[-0.9837527  -0.15505747 -0.09048651]],[[-0.16311909  0.98251417  0.08976681]],[[ 0.07498526  0.10306842 -0.99184379]]
2040,[912.87316932],[202.33453161],[[ 912.87316932   32.68456132 -202.33453161]],[[-0.98415143 -0.15290711 -0.08980747]],[[-0.16097666  0.98277501  0.09077342]],[[ 0.07438063  0.10379169 -0.9918139 ]]
2041,[912.95954193],[201.33936137],[[ 912.95954193   32.6379141  -201.33936137]],[[-0.98435458 -0.15193865 -0.08922288]],[[-0.16003206  0.98282498  0.09189569]],[[ 0.07372796  0.10473647 -0.99176331]]
2042,[913.02214222],[200.34294562],[[ 913.02214222   32.5810208  -200.34294562]],[[-0.98429191 -0.15296309 -0.0881574 ]],[[-0.16098468  0.98261538  0.09247141]],[[ 0.0724801   0.10521085 -0.99180508]]
2043,[913.08598754],[199.34706725],[[ 913.08598754   32.51659995 -199.34706725]],[[-0.98407704 -0.15503116 -0.0869352 ]],[[-0.16288742  0.98234408  0.09202067]],[[ 0.0711342   0.10471608 -0.99195487]]
2044,[913.15324808],[198.34962769],[[ 913.15324808   32.49230293 -198.34962769]],[[-0.98395472 -0.1558479  -0.08685934]],[[-0.16370748  0.98219103  0.09219903]],[[ 0.07094343  0.1049392  -0.99194495]]
2045,[913.2143566],[197.35250026],[[ 913.2143566    32.44755208 -197.35250026]],[[-0.98367819 -0.15742836 -0.08714096]],[[-0.16534224  0.9818812   0.0925812 ]],[[ 0.07098716  0.10547818 -0.99188466]]
2046,[913.2815256],[196.35500391],[[ 913.2815256    32.4254308  -196.35500391]],[[-0.98329455 -0.15943679 -0.08781654]],[[-0.16758068  0.98128651  0.09483417]],[[ 0.07105312  0.10796628 -0.99161219]]
2047,[913.36849777],[195.35949708],[[ 913.36849777   32.3879875  -195.35949708]],[[-0.98377354 -0.15655975 -0.08762803]],[[-0.1648402   0.98154441  0.09694482]],[[ 0.07083314  0.10981637 -0.99142475]]
2048,[913.46542137],[194.36474773],[[ 913.46542137   32.35513128 -194.36474773]],[[-0.98475447 -0.15095643 -0.08643382]],[[-0.15926912  0.98225066  0.09908081]],[[ 0.06994279  0.11133651 -0.99131841]]
2049,[913.53879219],[193.36752196],[[ 913.53879219   32.34258186 -193.36752196]],[[-0.98543629 -0.14743056 -0.08473223]],[[-0.15557883  0.98281771  0.09932069]],[[ 0.06863343  0.11105675 -0.9914413 ]]
2050,[913.61448287],[192.370662],[[ 913.61448287   32.31931959 -192.370662  ]],[[-0.98567221 -0.14633138 -0.08388937]],[[-0.15431863  0.98311879  0.09830165]],[[ 0.0680886   0.10983889 -0.99161452]]
2051,[913.71241329],[191.37595445],[[ 913.71241329   32.28823049 -191.37595445]],[[-0.98567651 -0.14636865 -0.08377375]],[[-0.15433688  0.9831249   0.09821193]],[[ 0.06798491  0.10973457 -0.99163318]]
2052,[913.79389075],[190.38138302],[[ 913.79389075   32.22350728 -190.38138302]],[[-0.9856744  -0.14637576 -0.08378617]],[[-0.15442663  0.98299151  0.09939881]],[[ 0.06781151  0.11091368 -0.99151387]]
2053,[913.83794958],[189.38352935],[[ 913.83794958   32.17506285 -189.38352935]],[[-0.98534521 -0.14886425 -0.08327223]],[[-0.15694588  0.98244907  0.10080589]],[[ 0.06680432  0.11239783 -0.9914151 ]]
2054,[913.90964159],[188.38736784],[[ 913.90964159   32.12483837 -188.38736784]],[[-0.98532226 -0.14911985 -0.08308619]],[[-0.15715015  0.98246142  0.10036633]],[[ 0.06666236  0.11195019 -0.99147531]]
2055,[913.98009657],[187.39122055],[[ 913.98009657   32.07262092 -187.39122055]],[[-0.98549009 -0.14840326 -0.08237576]],[[-0.15623027  0.98279829  0.09848673]],[[ 0.066343    0.10992728 -0.99172304]]
2056,[914.03094803],[186.3929994],[[ 914.03094803   32.04149758 -186.3929994 ]],[[-0.98537537 -0.14968237 -0.08142838]],[[-0.15737888  0.98264886  0.09814851]],[[ 0.0653244   0.10952823 -0.99183481]]
2057,[914.10789371],[185.39662395],[[ 914.10789371   32.0052301  -185.39662395]],[[-0.98554533 -0.14837945 -0.08175538]],[[-0.15617684  0.98274781  0.09907344]],[[ 0.06564445  0.11040966 -0.99171594]]
2058,[914.18348241],[184.39983898],[[ 914.18348241   31.97865827 -184.39983898]],[[-0.98602509 -0.14480374 -0.08237968]],[[-0.15275524  0.98317255  0.10018778]],[[ 0.06648587  0.11137159 -0.99155232]]
2059,[914.26649832],[183.4038022],[[ 914.26649832   31.94673488 -183.4038022 ]],[[-0.98637503 -0.14225912 -0.08262352]],[[-0.15025403  0.98354461  0.10031818]],[[ 0.06699274  0.11136587 -0.99151884]]
2060,[914.32911091],[182.40673837],[[ 914.32911091   31.90265121 -182.40673837]],[[-0.98640877 -0.14274578 -0.08137194]],[[-0.15053011  0.98360809  0.09927653]],[[ 0.06586679  0.11017616 -0.99172717]]
2061,[914.39675459],[181.40962451],[[ 914.39675459   31.8681796  -181.40962451]],[[-0.98652608 -0.14276869 -0.07989619]],[[-0.1502502   0.98386473  0.09713436]],[[ 0.06473929  0.10783    -0.99205923]]
2062,[914.46488901],[180.41274025],[[ 914.46488901   31.82843719 -180.41274025]],[[-0.98666012 -0.14247462 -0.07875787]],[[-0.14966968  0.98420146  0.09458591]],[[ 0.06403752  0.1051118  -0.99239644]]
2063,[914.49022613],[179.41585546],[[ 914.49022613   31.75374611 -179.41585546]],[[-0.98646695 -0.14423514 -0.07796913]],[[-0.15123914  0.9841161   0.09296363]],[[ 0.06332205  0.10349753 -0.992612  ]]
2064,[914.5514528],[178.41867917],[[ 914.5514528    31.71026369 -178.41867917]],[[-0.98628825 -0.14521403 -0.07841162]],[[-0.15230258  0.98389169  0.09360068]],[[ 0.06355641  0.10425954 -0.99251727]]
2065,[914.59918146],[177.42044867],[[ 914.59918146   31.67479755 -177.42044867]],[[-0.98620162 -0.14577789 -0.07845494]],[[-0.15288663  0.98377577  0.09386654]],[[ 0.06349839  0.10456604 -0.99248874]]
2066,[914.66824831],[176.42340122],[[ 914.66824831   31.64123949 -176.42340122]],[[-0.98624436 -0.14555891 -0.07832416]],[[-0.15259572  0.98390815  0.09294796]],[[ 0.06353437  0.10362133 -0.99258551]]
2067,[914.75360717],[175.42732905],[[ 914.75360717   31.61770014 -175.42732905]],[[-0.98627027 -0.14562686 -0.0778703 ]],[[-0.15255134  0.98401087  0.09192774]],[[ 0.06323807  0.10254481 -0.99271623]]
2068,[914.82693061],[174.43026229],[[ 914.82693061   31.59575577 -174.43026229]],[[-0.98638359 -0.14517531 -0.07727576]],[[-0.15204492  0.98408136  0.0920121 ]],[[ 0.06268775  0.10250861 -0.99275487]]
2069,[914.8909948],[173.43273872],[[ 914.8909948    31.56673008 -173.43273872]],[[-0.98654688 -0.14427515 -0.07687616]],[[-0.1512546   0.98397817  0.09438758]],[[ 0.06202667  0.10474564 -0.99256286]]
2070,[914.98121321],[172.43770255],[[ 914.98121321   31.52473417 -172.43770255]],[[-0.98667662 -0.14326673 -0.07709671]],[[-0.15040825  0.9838969   0.09656218]],[[ 0.06202106  0.10687163 -0.99233656]]
2071,[915.05141507],[171.44162752],[[ 915.05141507   31.47082455 -171.44162752]],[[-0.98679154 -0.14264278 -0.07678214]],[[-0.14980345  0.98390812  0.09738454]],[[ 0.06165537  0.10760047 -0.99228058]]
2072,[915.1235767],[170.44472955],[[ 915.1235767    31.43940588 -170.44472955]],[[-0.98690114 -0.14199213 -0.07657919]],[[-0.14914025  0.98399692  0.09750516]],[[ 0.06150871  0.107649   -0.99228442]]
2073,[915.18250704],[169.44753996],[[ 915.18250704   31.39314427 -169.44753996]],[[-0.98680592 -0.143006   -0.07591682]],[[-0.15002959  0.98394204  0.09669122]],[[ 0.06087032  0.10680523 -0.99241495]]
2074,[915.24747709],[168.45068271],[[ 915.24747709   31.34781754 -168.45068271]],[[-0.9868174  -0.14321412 -0.07537331]],[[-0.15015959  0.98395323  0.09637511]],[[ 0.06036153  0.10642266 -0.99248713]]
2075,[915.30207593],[167.45365462],[[ 915.30207593   31.29346737 -167.45365462]],[[-0.98683928 -0.14349519 -0.07454774]],[[-0.1503926   0.9838504   0.09705908]],[[ 0.0594163   0.10699314 -0.99248283]]
2076,[915.3704954],[166.45747442],[[ 915.3704954    31.23921063 -166.45747442]],[[-0.98705434 -0.14240471 -0.07378771]],[[-0.14928311  0.98392001  0.09806109]],[[ 0.05863684  0.10780688 -0.99244113]]
2077,[915.43977359],[165.46027932],[[ 915.43977359   31.21088299 -165.46027932]],[[-0.98697231 -0.14339755 -0.07295753]],[[-0.15023869  0.98367834  0.09902157]],[[ 0.05756729  0.10869259 -0.99240714]]
2078,[915.49569033],[164.4626412],[[ 915.49569033   31.17098956 -164.4626412 ]],[[-0.98706166 -0.14304847 -0.07243218]],[[-0.1498456   0.98371702  0.09923275]],[[ 0.05705767  0.10880249 -0.99242453]]
2079,[915.54921085],[163.46469136],[[ 915.54921085   31.1358943  -163.46469136]],[[-0.9873553  -0.14132406 -0.0718125 ]],[[-0.14808769  0.98393306  0.09972855]],[[ 0.05656465  0.10910206 -0.99241986]]
2080,[915.61199621],[162.46844384],[[ 915.61199621   31.07632186 -162.46844384]],[[-0.98737557 -0.14127722 -0.0716257 ]],[[-0.14801213  0.98395943  0.09958043]],[[ 0.05640833  0.10892476 -0.99244823]]
2081,[915.68063859],[161.47221775],[[ 915.68063859   31.02320125 -161.47221775]],[[-0.98759168 -0.14005614 -0.07104193]],[[-0.1467485   0.98411811  0.09988211]],[[ 0.05592454  0.10906803 -0.99245988]]
2082,[915.74346122],[160.47533585],[[ 915.74346122   30.97545405 -160.47533585]],[[-0.98821108 -0.13666234 -0.0690093 ]],[[-0.14313259  0.98467295  0.09966071]],[[ 0.05433172  0.10836329 -0.99262554]]
2083,[915.79965107],[159.47731811],[[ 915.79965107   30.9471116  -159.47731811]],[[-0.98826256 -0.13662839 -0.06833591]],[[-0.14299206  0.98475581  0.09904183]],[[ 0.05376225  0.10765083 -0.99273406]]
2084,[915.88087328],[158.48117095],[[ 915.88087328   30.91403924 -158.48117095]],[[-0.9884148  -0.13537183 -0.06863417]],[[-0.14175057  0.98497498  0.09864629]],[[ 0.05424901  0.10723238 -0.99275287]]
2085,[915.94492019],[157.48381048],[[ 915.94492019   30.87983279 -157.48381048]],[[-0.98863327 -0.13359234 -0.06897351]],[[-0.14000619  0.98523817  0.098509  ]],[[ 0.05479528  0.10704599 -0.99274298]]
2086,[915.99570878],[156.4860314],[[ 915.99570878   30.83673491 -156.4860314 ]],[[-0.98863977 -0.13359165 -0.06888161]],[[-0.13996732  0.98529489  0.09799566]],[[ 0.05477729  0.10652358 -0.99280017]]
2087,[916.05441143],[155.48855598],[[ 916.05441143   30.79677528 -155.48855598]],[[-0.9881724  -0.1372916  -0.06831059]],[[-0.14350289  0.98495082  0.0963266 ]],[[ 0.05405773  0.10499006 -0.99300294]]
2088,[916.08272883],[154.49062233],[[ 916.08272883   30.73909894 -154.49062233]],[[-0.98785655 -0.13987362 -0.06763733]],[[-0.1459551   0.98468196  0.09538639]],[[ 0.05325921  0.10410008 -0.99313978]]
2089,[916.13396361],[153.49321772],[[ 916.13396361   30.68851203 -153.49321772]],[[-0.98778188 -0.1405544  -0.06731581]],[[-0.14655951  0.98466567  0.09462476]],[[ 0.05298363  0.1033344  -0.99323448]]
2090,[916.19523189],[152.49558409],[[ 916.19523189   30.65731381 -152.49558409]],[[-0.98784483 -0.14019736 -0.0671364 ]],[[-0.14616651  0.9847574   0.09427744]],[[ 0.05289561  0.10294457 -0.99327965]]
2091,[916.24556911],[151.49781884],[[ 916.24556911   30.61337426 -151.49781884]],[[-0.98804774 -0.13920787 -0.06620297]],[[-0.14507957  0.9849258   0.09419712]],[[ 0.05209203  0.10267595 -0.99334992]]
2092,[916.30514474],[150.50088614],[[ 916.30514474   30.56262071 -150.50088614]],[[-0.9883459  -0.13764047 -0.06501912]],[[-0.14339911  0.98516486  0.09427041]],[[ 0.05107912  0.10249546 -0.99342116]]
2093,[916.36075182],[149.50288118],[[ 916.36075182   30.53272171 -149.50288118]],[[-0.98856522 -0.13717328 -0.06262824]],[[-0.14265407  0.98533894  0.0935789 ]],[[ 0.04887352  0.10144302 -0.99364012]]
2094,[916.40394598],[148.50399632],[[ 916.40394598   30.51366144 -148.50399632]],[[-0.98861155 -0.13738337 -0.06142486]],[[-0.14277374  0.98525671  0.0942597 ]],[[ 0.04756954  0.10195608 -0.99365089]]
2095,[916.45170808],[147.50573181],[[ 916.45170808   30.47921207 -147.50573181]],[[-0.98850044 -0.13863124 -0.06040088]],[[-0.14395215  0.98500392  0.09510554]],[[ 0.04631049  0.1027067  -0.99363307]]
2096,[916.47851232],[146.50738716],[[ 916.47851232   30.42832515 -146.50738716]],[[-0.98831681 -0.14042566 -0.05924966]],[[-0.14563379  0.98473076  0.09537376]],[[ 0.04495203  0.10288824 -0.99367667]]
2097,[916.52210273],[145.50998196],[[ 916.52210273   30.37102996 -145.50998196]],[[-0.98812421 -0.14209533 -0.05847623]],[[-0.14719832  0.98454012  0.09493905]],[[ 0.04408179  0.10241918 -0.99376411]]
2098,[916.54769539],[144.51125422],[[ 916.54769539   30.32757983 -144.51125422]],[[-0.98751347 -0.14688891 -0.05692812]],[[-0.15180128  0.98387292  0.0946069 ]],[[ 0.04211332  0.10206735 -0.99388567]]
2099,[916.5942426],[143.51317814],[[ 916.5942426    30.2866226  -143.51317814]],[[-0.98740276 -0.14771862 -0.05670103]],[[-0.15259336  0.98377623  0.09433771]],[[ 0.04184569  0.10180151 -0.99392424]]
2100,[916.63586577],[142.51456528],[[ 916.63586577   30.25437542 -142.51456528]],[[-0.98743714 -0.14757265 -0.05648205]],[[-0.15240891  0.98384289  0.09393996]],[[ 0.04170649  0.10136818 -0.99397438]]
2101,[916.68338066],[141.51612344],[[ 916.68338066   30.22511427 -141.51612344]],[[-0.98751606 -0.14707984 -0.05638752]],[[-0.1519278   0.9838727   0.09440584]],[[ 0.04159294  0.10179412 -0.9939356 ]]
2102,[916.74137857],[140.51867589],[[ 916.74137857   30.18346541 -140.51867589]],[[-0.98755693 -0.14694865 -0.05601254]],[[-0.15178538  0.98383303  0.09504622]],[[ 0.04114007  0.10236544 -0.99389577]]
2103,[916.80781852],[139.52212957],[[ 916.80781852   30.1336541  -139.52212957]],[[-0.98755787 -0.14690825 -0.05610187]],[[-0.15180466  0.98371177  0.09626278]],[[ 0.04104627  0.10358159 -0.99377364]]
2104,[916.85391102],[138.52423998],[[ 916.85391102   30.08791751 -138.52423998]],[[-0.98787632 -0.14506982 -0.0552733 ]],[[-0.14996558  0.98380339  0.09818978]],[[ 0.04013368  0.10528845 -0.99363153]]
2105,[916.91990159],[137.52693946],[[ 916.91990159   30.05571621 -137.52693946]],[[-0.98789934 -0.14495694 -0.05515784]],[[-0.14985783  0.98377797  0.09860812]],[[ 0.03996913  0.10568072 -0.99359652]]
2106,[916.97634858],[136.52895351],[[ 916.97634858   30.02677173 -136.52895351]],[[-0.98787757 -0.14528224 -0.05468993]],[[-0.15013549  0.98372738  0.09869043]],[[ 0.03946201  0.10570496 -0.99361422]]
2107,[917.00058696],[135.53001819],[[ 917.00058696   29.98751983 -135.53001819]],[[-0.98779763 -0.14622331 -0.0536153 ]],[[-0.15093041  0.98367929  0.09795447]],[[ 0.03841703  0.10485137 -0.9937456 ]]
2108,[917.02833481],[134.5311629],[[ 917.02833481   29.94855602 -134.5311629 ]],[[-0.98774006 -0.14692238 -0.05275781]],[[-0.15148713  0.98372277  0.09664976]],[[ 0.03769904  0.10345697 -0.99391923]]
2109,[917.07306162],[133.53253176],[[ 917.07306162   29.92143869 -133.53253176]],[[-0.98786808 -0.14654001 -0.05140716]],[[-0.15090451  0.98397645  0.09496418]],[[ 0.03666737  0.10156965 -0.99415246]]
2110,[917.11149072],[132.53390631],[[ 917.11149072   29.88579576 -132.53390631]],[[-0.98791038 -0.14649177 -0.05072724]],[[-0.1508022   0.98395232  0.09537578]],[[ 0.03594141  0.1018725  -0.99414798]]
2111,[917.15592589],[131.53593565],[[ 917.15592589   29.84018798 -131.53593565]],[[-0.98790099 -0.14679031 -0.05004242]],[[-0.15103789  0.98389369  0.09560743]],[[ 0.03520217  0.10200898 -0.99416044]]
2112,[917.18737243],[130.53790528],[[ 917.18737243   29.78590647 -130.53790528]],[[-0.98787819 -0.14730316 -0.04897423]],[[-0.15143776  0.98383735  0.09555463]],[[ 0.03410717  0.10181288 -0.99421871]]
2113,[917.23981682],[129.54042527],[[ 917.23981682   29.73812349 -129.54042527]],[[-0.98800767 -0.14658253 -0.04852234]],[[-0.15068174  0.98393127  0.0957825 ]],[[ 0.0337026   0.10194527 -0.99421894]]
2114,[917.27959313],[128.54284694],[[ 917.27959313   29.68106806 -128.54284694]],[[-0.98832215 -0.14500202 -0.04683738]],[[-0.14892834  0.98422117  0.09554604]],[[ 0.03224397  0.10140568 -0.99432249]]
2115,[917.33455563],[127.54464467],[[ 917.33455563   29.65716499 -127.54464467]],[[-0.98848282 -0.14404206 -0.04640691]],[[-0.14793487  0.98435219  0.09573952]],[[ 0.03189022  0.10150207 -0.99432406]]
2116,[917.38024294],[126.54705688],[[ 917.38024294   29.6049035  -126.54705688]],[[-0.98848871 -0.14418142 -0.04584529]],[[-0.14806175  0.98419211  0.09717831]],[[ 0.03110926  0.1028476  -0.99421053]]
2117,[917.42065462],[125.54906822],[[ 917.42065462   29.55606169 -125.54906822]],[[-0.98852786 -0.14400125 -0.04556655]],[[-0.14795371  0.98388217  0.10042706]],[[ 0.03037049  0.10601669 -0.99390044]]
2118,[917.45261401],[124.55013706],[[ 917.45261401   29.52266794 -124.55013706]],[[-0.9884058  -0.14492891 -0.04527241]],[[-0.14896874  0.98329994  0.10454457]],[[ 0.02936482  0.11007663 -0.99348923]]
2119,[917.46400105],[123.55071611],[[ 917.46400105   29.49060405 -123.55071611]],[[-0.98828316 -0.14605819 -0.04431036]],[[-0.14997527  0.98318755  0.10416177]],[[ 0.02835171  0.10958678 -0.9935728 ]]
2120,[917.48370813],[122.55160967],[[ 917.48370813   29.45321485 -122.55160967]],[[-0.98813374 -0.14731137 -0.04348649]],[[-0.15108714  0.98318606  0.10255661]],[[ 0.02764755  0.10790989 -0.99377616]]
2121,[917.50247562],[121.55214459],[[ 917.50247562   29.42643178 -121.55214459]],[[-0.98785284 -0.149355   -0.04289358]],[[-0.15300821  0.98307279  0.10077894]],[[ 0.02711567  0.10611783 -0.99398377]]
2122,[917.51331519],[120.55331639],[[ 917.51331519   29.37926486 -120.55331639]],[[-0.98772045 -0.15047926 -0.04200373]],[[-0.15399386  0.98306803  0.09931346]],[[ 0.0263479   0.10456225 -0.99416926]]
2123,[917.53821946],[119.55493219],[[ 917.53821946   29.32818876 -119.55493219]],[[-0.98808088 -0.14832459 -0.0411824 ]],[[-0.15176757  0.98339811  0.09947254]],[[ 0.02574447  0.10453707 -0.99418772]]
2124,[917.57740724],[118.55762674],[[ 917.57740724   29.26617139 -118.55762674]],[[-0.98808135 -0.1483496  -0.04108091]],[[-0.15179021  0.98336169  0.09979744]],[[ 0.02559248  0.10484367 -0.99415936]]
2125,[917.5910204],[117.5586005],[[ 917.5910204    29.22420411 -117.5586005 ]],[[-0.98784034 -0.15024836 -0.03996117]],[[-0.15352982  0.98322556  0.09846886]],[[ 0.02449605  0.10340675 -0.99433746]]
2126,[917.6194652],[116.5599079],[[ 917.6194652    29.18173065 -116.5599079 ]],[[-0.98782194 -0.15070044 -0.03869368]],[[-0.15379857  0.98339492  0.09633509]],[[ 0.02353342  0.10111295 -0.99459657]]
2127,[917.62159959],[115.56104648],[[ 917.62159959   29.13407251 -115.56104648]],[[-0.98755282 -0.1528597  -0.03705871]],[[-0.15574379  0.98326119  0.09455854]],[[ 0.0219842   0.09915322 -0.9948293 ]]
2128,[917.63894715],[114.56195053],[[ 917.63894715   29.0952608  -114.56195053]],[[-0.98699447 -0.15669287 -0.03590623]],[[-0.15946687  0.98256536  0.0955806 ]],[[ 0.02030341  0.10006337 -0.99477389]]
2129,[917.66680231],[113.56331526],[[ 917.66680231   29.05108299 -113.56331526]],[[-0.98694138 -0.15704759 -0.03581587]],[[-0.15984988  0.98231306  0.09751454]],[[ 0.01986797  0.1019663  -0.99458943]]
2130,[917.70034739],[112.56484211],[[ 917.70034739   29.00719567 -112.56484211]],[[-0.9869904  -0.15683006 -0.03541597]],[[-0.15961105  0.98225754  0.09846041]],[[ 0.01934605  0.10283225 -0.99451056]]
2131,[917.72702315],[111.56618337],[[ 917.72702315   28.9628209  -111.56618337]],[[-0.98702689 -0.15675948 -0.03470427]],[[-0.15945054  0.98237405  0.0975539 ]],[[ 0.01880007  0.10182194 -0.99462498]]
2132,[917.75762619],[110.56779643],[[ 917.75762619   28.9149987  -110.56779643]],[[-0.98730175 -0.15521171 -0.03383164]],[[-0.1578023   0.98274244  0.09651814]],[[ 0.01826704  0.10063124 -0.99475608]]
2133,[917.78940005],[109.56909584],[[ 917.78940005   28.87515453 -109.56909584]],[[-0.9875759  -0.15382024 -0.03214315]],[[-0.15621539  0.98317975  0.09462738]],[[ 0.01704688  0.09847297 -0.99499371]]
2134,[917.79627605],[108.57032151],[[ 917.79627605   28.82613865 -108.57032151]],[[-0.98757974 -0.15407034 -0.03079913]],[[-0.15633249  0.98315874  0.09465229]],[[ 0.01569731  0.09829159 -0.99503385]]
2135,[917.82657572],[107.57176972],[[ 917.82657572   28.7816837  -107.57176972]],[[-0.98766147 -0.15366059 -0.03022019]],[[-0.15587047  0.98321439  0.09483606]],[[ 0.01514036  0.09837635 -0.9950341 ]]
2136,[917.87064382],[106.57470176],[[ 917.87064382   28.71912583 -106.57470176]],[[-0.9876504  -0.15376807 -0.03003447]],[[-0.15595528  0.98322598  0.09457615]],[[ 0.01498787  0.09809221 -0.99506446]]
2137,[917.88958099],[105.57522905],[[ 917.88958099   28.69275006 -105.57522905]],[[-0.98741362 -0.15541103 -0.02935592]],[[-0.15752675  0.98295883  0.09474851]],[[ 0.01413069  0.09818031 -0.99506831]]
2138,[917.90081683],[104.57598803],[[ 917.90081683   28.65545216 -104.57598803]],[[-0.98711622 -0.1574553  -0.02845012]],[[-0.15946015  0.98273962  0.09378334]],[[ 0.01319237  0.09711171 -0.99518605]]
2139,[917.90772609],[103.57748974],[[ 917.90772609   28.60110663 -103.57748974]],[[-0.98705825 -0.15815322 -0.0265251 ]],[[-0.15997699  0.98258096  0.09456235]],[[ 0.01110771  0.09758195 -0.9951655 ]]
2140,[917.93228904],[102.57798143],[[ 917.93228904   28.58161816 -102.57798143]],[[-0.9871502  -0.15765478 -0.02606633]],[[-0.15946072  0.98243753  0.0968958 ]],[[ 0.01033245  0.09980727 -0.99495314]]
2141,[917.94928955],[101.57916358],[[ 917.94928955   28.53607838 -101.57916358]],[[-0.98732945 -0.15669505 -0.02504435]],[[-0.15841243  0.98251443  0.09783105]],[[ 0.00927679  0.10055881 -0.99488787]]
2142,[917.9739003],[100.58089071],[[ 917.9739003    28.48273442 -100.58089071]],[[-0.98777357 -0.15406272 -0.02383394]],[[-0.15567367  0.98292416  0.09811123]],[[ 0.00831167  0.100622   -0.99489001]]
2143,[918.00103473],[99.58172875],[[918.00103473  28.45208944 -99.58172875]],[[-0.98793263 -0.15313788 -0.02319297]],[[-0.15468846  0.98308532  0.09805484]],[[ 0.00778475  0.10045926 -0.99491072]]
2144,[917.99869263],[98.58274237],[[917.99869263  28.40713711 -98.58274237]],[[-0.98767377 -0.15497648 -0.02197335]],[[-0.15639708  0.98279177  0.0982869 ]],[[ 0.00636307  0.10051196 -0.9949155 ]]
2145,[917.97856163],[97.58407171],[[917.97856163  28.35968547 -97.58407171]],[[-0.98730847 -0.15740961 -0.02107599]],[[-0.15872999  0.98237986  0.09866421]],[[ 0.00517393  0.1007574  -0.99489757]]
2146,[917.97958862],[96.58482668],[[917.97958862  28.32084845 -96.58482668]],[[-0.98710772 -0.15874107 -0.02048492]],[[-0.15999588  0.98216073  0.09880098]],[[ 0.00443571  0.10080472 -0.99489634]]
2147,[917.98177119],[95.58538631],[[917.98177119  28.28746911 -95.58538631]],[[-0.98712922 -0.15873428 -0.01947674]],[[-0.15988738  0.98218381  0.09874722]],[[ 0.00345516  0.10059035 -0.99492193]]
2148,[917.97841427],[94.5859146],[[917.97841427  28.25514214 -94.5859146 ]],[[-0.98701293 -0.15964377 -0.01787017]],[[-0.16062702  0.98226059  0.09676322]],[[ 0.00210552  0.09837698 -0.99514699]]
2149,[917.99236047],[93.58720171],[[917.99236047  28.2063768  -93.58720171]],[[-0.98725343 -0.15819735 -0.01744359]],[[-0.1591441   0.98257968  0.09597056]],[[ 0.00195742  0.09752331 -0.99523131]]
2150,[918.01058084],[92.58823283],[[918.01058084  28.16479326 -92.58823283]],[[-0.98761404 -0.15599925 -0.01681507]],[[-0.15689546  0.98292172  0.09617028]],[[ 0.0015254   0.09761732 -0.99522285]]
2151,[918.02727921],[91.59016794],[[918.02727921  28.10489641 -91.59016794]],[[-0.98785955 -0.15454478 -0.01579332]],[[-0.15534858  0.98311378  0.09671671]],[[ 5.79560702e-04  9.79959950e-02 -9.95186639e-01]]
2152,[918.01989458],[90.59174557],[[918.01989458  28.04923462 -90.59174557]],[[-0.98772133 -0.15557856 -0.01420855]],[[-0.15621858  0.98269331  0.09954715]],[[-0.00152476  0.10054448 -0.99493139]]
2153,[918.01517719],[89.5928427],[[918.01517719  28.00264278 -89.5928427 ]],[[-0.98755769 -0.15683956 -0.01145258]],[[-0.15717267  0.98201969  0.10456626]],[[-0.00515347  0.10506524 -0.99445198]]
2154,[918.00771442],[88.5934759],[[918.00771442  27.96785318 -88.5934759 ]],[[-0.98733281 -0.15827697 -0.01105999]],[[-0.1585738  0.9820418  0.1022168]],[[-0.0053172   0.10267583 -0.99470066]]
2155,[917.97944179],[87.59400323],[[917.97944179  27.9518834  -87.59400323]],[[-0.98698138 -0.16048688 -0.01056997]],[[-0.16074274  0.98206476  0.09854233]],[[-0.00543436  0.09895849 -0.99507672]]
2156,[917.93503989],[86.59500783],[[917.93503989  27.9458285  -86.59500783]],[[-0.98656351 -0.16312116 -0.00916207]],[[-0.1632398   0.981868    0.09637436]],[[-0.00672476  0.09657504 -0.99530299]]
2157,[917.93619653],[85.5960161],[[917.93619653  27.90094898 -85.5960161 ]],[[-0.9863667  -0.16436666 -0.00802185]],[[-0.16437475  0.98174488  0.09569717]],[[-0.00785402  0.09571109 -0.99537817]]
2158,[917.9258834],[84.59640717],[[917.9258834   27.87495586 -84.59640717]],[[-0.98628869 -0.16489246 -0.00671609]],[[-0.16476209  0.98156233  0.09689611]],[[-0.00938519  0.09667409 -0.99527184]]
2159,[917.92349947],[83.59732603],[[917.92349947  27.83216361 -83.59732603]],[[-0.98712427 -0.15990117 -0.00415912]],[[-0.15951666  0.98216061  0.09957399]],[[-0.01183707  0.09895535 -0.99502147]]
2160,[917.91374546],[82.59783156],[[917.91374546  27.8019037  -82.59783156]],[[-0.9872483  -0.15915454 -0.00325975]],[[-0.15869755  0.98239478  0.09856778]],[[-0.01248515  0.09782819 -0.995125  ]]
